sentence1	sentence2	label
Wanita itu dirawat di rumah sakit 15 Juni, kata pejabat kesehatan Kansas.	Pejabat kesehatan Missouri mengatakan dia belum dirawat di rumah sakit dan sedang pulih.	0
Keduanya mengajukan gugatan pada tahun 1998, menuduh staf dokter IBM tidak pernah memperingatkan mereka bahwa gejala mereka dapat mencerminkan keracunan kimia.	Keduanya mengajukan gugatan pada tahun 1998 dan menuduh mereka tidak pernah diperingatkan oleh staf dokter IBM bahwa gejala mereka dapat mencerminkan keracunan kimia.	1
Pengacara yang mewakili konsep obor, Rich Marsden tidak menanggapi panggilan telepon yang berulang.	Pejabat dengan Torch dan JetBlue tidak menanggapi panggilan telepon berulang dari Mercury News yang meminta komentar.	0
Pada hari Rabu, ada 65 kemungkinan kasus SARS di wilayah Toronto.	Pada hari Senin, ada 66 kemungkinan kasus di dalam dan sekitar Toronto, sebuah kota berpenduduk 4 juta orang.	1
"Pemerintah mengatakan nuklir FirstEnergy menetapkan bahwa seorang kontraktor telah menjalin koneksi komputer berkecepatan tinggi yang tidak terlindungi ke jaringan perusahaannya yang memungkinkan infeksi ""slammer"" menyebar secara internal."	Dikatakan FirstEnergy menetapkan bahwa seorang kontraktor telah membuat koneksi komputer yang tidak terlindungi ke jaringan perusahaannya yang memungkinkan apa yang disebut '' slammer '' cacing untuk menyebar secara internal.	1
Hanya ada 2.000 Katolik Roma yang tinggal di Banja Luka sekarang.	Hanya ada beberapa umat Katolik yang tersisa di Banja Luka.	1
Seorang saksi memberi tahu Anatolia bahwa dia melihat pesawat terbakar saat masih di udara.	Seorang saksi mengatakan kepada kantor berita Anatolia bahwa dia melihat pesawat itu terbakar di udara.	1
Dibutuhkan 100 dari 150 anggota DPR untuk melakukan bisnis.	Texas House mengharuskan 100 dari 150 anggotanya untuk hadir untuk menjalankan bisnis.	1
"""Mereka sudah berada di toko selama lebih dari enam minggu,"" kata Carney."	"Quarterlies biasanya tinggal di toko selama antara enam hingga delapan minggu, ""tambah Carney."	1
Os Angeles, 24 Oktober Akankah Walt Disney Concert Hall, rumah baru Los Angeles Philharmonic, membawa vitalitas perkotaan ke daerah pusat kota yang tidak menarik dari kota?	Os Angeles Walt Disney Concert Hall, rumah baru Los Angeles Philharmonic, adalah kurva Prancis di kota kotak T.	1
Izinkan saya mengatakan ini: Bukti bahwa kita memiliki senjata pemusnah massal adalah bukti yang disusun dan diterima oleh komunitas intelijen bersama.	"""Bukti bahwa kami memiliki senjata pemusnah massal disusun dan diterima oleh Komite Intelijen Gabungan,"" katanya."	1
Kamar Dagang Amerika dan InvestHK, yang mengawasi investasi ke wilayah tersebut, sedang berbicara dengan band-band lain untuk meminta mereka masuk.	Kamar Dagang Amerika dan InvestHK, yang mengawasi investasi ke wilayah tersebut, sedang berbicara dengan band-band lain untuk menggantikan batu.	1
Konsensus di antara para analis Wall Street adalah kehilangan 28 sen per saham.	Analis yang disurvei dengan panggilan pertama mengharapkan penjualan $ 723 juta dan kerugian 28 sen per saham.	0
Kami saat ini berusaha memahami ruang lingkup dan rincian penyelidikan....	Weber mengatakan Kamis malam bahwa perusahaan masih berusaha memahami ruang lingkup dan rincian penyelidikan.	1
"""Frank Quattrone tidak bersalah,"" kata Keker dalam sebuah pernyataan."	Pengacara Quattrone John W. Keker mengatakan kliennya tidak bersalah.	1
Kebuntuan, lebih dari 1 persen anggaran, lebih banyak tentang politik daripada kebijakan.	Kebuntuan melibatkan kurang dari 1 persen dari anggaran dan tidak ada hubungannya dengan kebijakan tetapi semuanya berkaitan dengan politik.	1
"Abbas mengatakan kepada KTT bahwa dia akan mengakhiri terorisme ""bersenjata Intefadeh,"" meninggalkan ""terhadap Israel di mana pun mereka berada"" dan menyinggung pelucutan terhadap militan."	"Pada KTT Rabu, Abbas berjanji untuk mengakhiri terorisme ""Intefadeh,"" Bersenjata, ""meninggalkan"" terhadap Israel di mana pun mereka berada ""dan menyinggung pelucutan para militan."	1
Sementara keberhasilan kritis, produksi Opera Puccini Luhrmann yang mewah akan berakhir dengan kerugian sekitar $ US6 juta ($ A9,2 juta).	Versi Puccini Opera Baz Luhrmann yang mewah akan melipat 29 Juni setelah lari tujuh bulan yang mengecewakan dan kerugian sekitar $ 6 juta.	0
Mr. Rollins menghasilkan $ 721.154 dalam gaji dan bonus $ 243.389 pada tahun fiskal sebelumnya.	Kevin Rollins, presiden Dell, menerima gaji $ 770.962 dan bonus hanya lebih dari $ 2 juta pada tahun fiskal 2003.	1
Mata uang tunggal naik sejauh 135,13 yen, mencocokkan rekor tertinggi hit tak lama setelah peluncuran euro pada Januari 1999.	Mata uang tunggal naik sejauh 135,26 yen, level tertinggi sejak pengenalan mata uang tunggal pada Januari 1999.	1
Sunni merupakan 77 persen dari populasi Pakistan, Syiah 20 persen.	Sekitar 80 persen dari 140 juta orang Pakistan adalah Sunni.	0
Ridge mengatakan tidak ada bahan peledak yang sebenarnya atau zat berbahaya lainnya yang akan digunakan.	Ridge mengatakan tidak ada bahan peledak nyata atau perangkat berbahaya yang akan digunakan dalam latihan.	1
Laporan yang merugikan Mr Forlong kariernya di Sky News diputar pada tanggal 29 Maret.	Laporan televisi yang berharga untuk karirnya di Sky News dan istrinya seorang suami ditayangkan pada 29 Maret.	0
Obligasi 30 tahun US30yt = RR melonjak 20/32, mengambil hasil menjadi 4,14 persen dari 4,18 persen.	Obligasi 30 tahun US30yT = RR turun 14/32 untuk hasil 4,26 persen dari 4,23 persen.	0
"""Momentum di pasar terus bergeser ke arah kami,"" katanya tentang perusahaannya, sebelumnya bernama Caldera Systems."	"""Momentum di pasar terus bergeser ke arah SCO,"" kata Darl McBride, presiden dan CEO SCO."	1
Sejauh ini, perusahaan Stewart tampak siap untuk berdiri di belakangnya.	Untuk saat ini, manajemen perusahaan tampaknya berdiri di belakang Stewart.	1
Itu berarti Demokrat dapat memblokir calon Mahkamah Agung melalui filibuster jika mereka bisa mendapatkan 40 anggota mereka untuk menyetujui.	Tetapi Demokrat dapat memblokir calon potensial melalui filibuster jika mereka bisa mendapatkan 41 suara.	1
Ketika seorang mekanik menemukan 33 pon ganja di kompartemen rahasia, Rodriguez setuju bahwa mereka harus memberi tahu polisi, yang kemudian menangkapnya.	Setelah seorang mekanik menemukan 33 pon ganja di kompartemen rahasia, Rodriguez, yang berada di toko mobil, setuju bahwa mereka harus memberi tahu polisi.	0
Microsoft telah mengusulkan kerja yang harus diterapkan oleh konsumen dan perusahaan sampai tambalan baru dirilis.	Sebagai pengganti tambalan langsung, Microsoft telah mengusulkan solusi yang dapat diimplementasikan oleh konsumen sampai tambalan baru dirilis.	1
"Take-Two juga mempertahankan haknya untuk membuat game ""realistis"" untuk audiens dewasa."	"Perusahaan juga mempertahankan haknya untuk ""membuat pengalaman video game dengan tingkat realisme tertentu."""	1
Jika kesepakatan disetujui, EMC akan mengoperasikan Legato sebagai divisi perangkat lunak EMC yang berkantor pusat di Mountain View, Calif.	EMC bermaksud untuk mengoperasikan Legato sebagai divisi perangkat lunak EMC dari basis Legato saat ini di California.	0
Para tersangka diperkirakan akan menyerahkan diri ke otoritas Pennsylvania dalam beberapa hari ke depan.	Anak laki-laki diharapkan untuk menyerah secara sukarela kepada otoritas Pennsylvania dalam beberapa hari ke depan, kata Zimmer.	1
Tetapi Kamis malam, kampanye mengeluarkan pernyataan yang mengatakan tidak akan ada konferensi pers dan tidak ada pengumuman besar.	Namun kemarin malam, kampanye dan Partai Demokrat negara mengatakan tidak akan ada konferensi pers.	0
Ketentuan ini mengharuskan Sekretaris Kesehatan dan Layanan Kemanusiaan (Berita - Situs Web) untuk menyatakan bahwa impor dapat dilakukan dengan aman dan akan hemat biaya.	Tetapi tindakan itu juga mengharuskan Sekretaris Kesehatan dan Layanan Kemanusiaan untuk menyatakan bahwa reimportasi dapat dilakukan dengan aman.	0
Ms Pike juga mengatakan itu tidak biasa bagi rumah sakit untuk mengalami defisit, tetapi pemerintah akan memastikan mereka tetap layak.	Tetapi Ms Pike mengatakan itu tidak biasa bagi rumah sakit untuk mengalami defisit dan layanan yang dijanjikan tidak akan dibatasi.	1
Pewaris Max Factor Cosmetics dan pemerkosa buron Andrew Luster ditangkap hari ini di Puerto Vallarta, Meksiko, kata pihak berwenang di Amerika Serikat.	Pewaris Max Factor Cosmetics dan pemerkosa buron Andrew Luster ditangkap Rabu di sebuah klub malam di pantai Puerto Vallarta, Meksiko, kata pihak berwenang.	1
Ada juga cacat yang terjadi karena IE tidak menerapkan blok yang sesuai pada kotak dialog unduhan file.	Kerentanan kedua adalah hasil dari IE yang tidak menerapkan blok pada kotak dialog unduhan file.	1
Ini berarti Berlusconi akan aman dari penuntutan sampai ia meninggalkan kantor terpilih, dijadwalkan untuk tahun 2006.	Ini berarti Berlusconi akan aman dari penuntutan sampai masa jabatannya berakhir pada tahun 2006, kecuali pemerintahnya jatuh sebelum itu.	0
Mereka tidak menemukan darah dan tidak ada tulang, katanya.	Tidak ada yang menemukan darah, tulang, atau jejak anak lainnya.	0
Penghematan $ 100 juta lainnya akan datang dari PHK manajemen dan pemotongan membayar.	Maskapai ini mengharapkan untuk menghemat $ 100 juta per tahun lagi melalui PHK manajemen dan pemotongan membayar.	1
Orang dewasa, yang malu sebagai balita, memiliki aktivitas otak yang lebih kuat di bagian otak yang terkait dengan perasaan malu.	Ketika ditunjukkan gambar wajah yang tidak dikenal, orang dewasa yang pemalu balita menunjukkan tingkat aktivitas yang relatif tinggi di bagian otak yang disebut amigdala.	0
Ketua Komite Layanan Senat Senat Senator John Warner, R-Va., Juga mempertimbangkan untuk melihat masalah ini.	Ketua Komite Layanan Bersenjata Senat John Warner, R-Va., Mengatakan dia merencanakan dengar pendapat.	1
Presiden pusat itu, Joseph Torsella, dipukul kepalanya tetapi bisa berjalan ke ambulans.	Presiden Pusat Konstitusi Nasional Joseph Torsella dipukul di kepala dan mengetuknya.	0
Stanford (46-15) menghadapi Carolina Selatan hari ini pukul 11 ​​pagi di pertandingan pertama College World Series.	Stanford (46-15) memainkan Carolina Selatan (44-20) pada hari Jumat di pertandingan pembukaan turnamen eliminasi ganda.	1
Dalam beberapa tahun terakhir, ia bertugas di Fakultas Sekolah Musik Manhattan.	Mr. Istomin berada di fakultas piano Sekolah Musik Manhattan dan berpartisipasi dalam lokakarya pelatihan profesional di Carnegie Hall.	0
Cohen mengatasinya sampai sore ini dan mengatakan dia berharap untuk mengeluarkan temuannya minggu depan.	Setelah seharian kesaksian, Cohen mengecilkan sidang sampai sore ini.	0
"Perwakilan Louise Slaughter, D-N.Y., Menyatakan, ""Kongres Amerika Serikat tidak pernah-pernah-melarang prosedur medis."	"""Kongres Amerika Serikat tidak pernah-pernah-melarang prosedur medis,"" kata Rep. Louise McIntosh Slaughter (D-N.Y.)."	1
Kekerasan bertahan, dengan seorang tentara AS terbunuh Sabtu pagi sambil menjaga bank di Baghdad Barat.	Seorang prajurit AS terbunuh pada dini hari Sabtu ketika menjaga bank di Baghdad Barat, dan prajurit Amerika lainnya meninggal Jumat.	0
Saham Aspen Technology turun 74 sen, atau 23 persen, untuk ditutup pada $ 2,48 di NASDAQ.	Dalam perdagangan sore, saham Aspen turun 89 sen atau lebih dari 27 persen pada $ 2,33 per saham.	1
Selain itu, itu menawarkan Amerika Serikat dan Israel cara untuk bekerja di sekitar Tuan Arafat.	Ketika posisi perdana menteri didirikan pada musim semi, ia menawarkan Amerika Serikat dan Israel cara untuk bekerja di sekitar Arafat.	0
Dia meminta Perdana Menteri John Howard untuk membentuk Komisi Kerajaan tentang Pelecehan Seks Anak.	Gerakan Senat juga meminta Perdana Menteri John Howard untuk mengadakan komisi kerajaan terhadap pelecehan seks anak.	1
Terhadap dolar Kanada, Greenback diperdagangkan hampir datar di C $ 1,3252 <cad => setelah Bank Kanada menjaga suku bunga utama tidak berubah.	Terhadap dolar Kanada, greenback naik 0,15 persen menjadi $ 1,3260 <cad => karena Bank Kanada menjaga suku bunga utama tidak berubah.	1
Juru bicara AAA Jerry Cheske mengatakan harga mungkin telah mempengaruhi beberapa rencana, tetapi transaksi hotel murah mengurangi efeknya.	Juru bicara AAA, Jerry Cheske, mengatakan harga mungkin telah mempengaruhi beberapa rencana, tetapi penawaran hotel yang murah untuk itu.	1
Nick Markakis, seorang kidal dari Harris Junior College muda di Georgia, pergi ke Orioles dengan pick ketujuh.	Selanjutnya, Baltimore mengambil Nick Markakis, pelempar dan pemain luar kidal dari Young Harris Junior College di Georgia.	1
Dia adalah ace berlian dalam sebungkus kartu yang menggambarkan buron Irak yang telah dikeluarkan untuk pasukan A.S.	Dia adalah ace berlian di setumpuk kartu A.S. yang menunjukkan foto-foto pemimpin Irak yang paling tergila-gila.	1
Tetapi keuntungan yen dibatasi oleh kewaspadaan tentang intervensi Jepang, dengan beberapa pedagang melaporkan tawaran tidak teratur yang menampar intervensi sekitar 118 yen.	Tetapi keuntungan yen dibatasi oleh kewaspadaan tentang intervensi Jepang, dengan beberapa pedagang melaporkan tawaran tidak teratur sekitar 118 yen yang bisa berasal dari Bank Jepang.	1
Bank Sentral Swedia juga bertemu pada hari Rabu dan secara luas diperkirakan akan mengumumkan pemotongan pada hari Kamis.	Bank Sentral Swedia, juga pertemuan pada hari Rabu, secara luas diharapkan mengumumkan pemotongan pada hari Kamis sebanyak setengah poin persentase.	0
Werdegar juga mengatakan server Intel tidak dirugikan oleh pesan komputer dan ribuan penerima dapat meminta email berhenti, yang dihormati Hamidi.	Dia juga mencatat bahwa server Intel tidak dirugikan dan bahwa ribuan penerima email Hamidi dapat meminta agar email berhenti, yang dihormati Hamidi.	1
Strayhorn mengatakan dia telah mempekerjakan seorang sarjana konstitusional untuk membantu stafnya.	Strayhorn telah membawa seorang sarjana konstitusional untuk menasihatinya tentang realokasi.	1
Kansas City menyusun pemain luar Chris Lubanski, dari Kennedy-Kenrick High School di Pennsylvania, dengan pilihan kelima.	Royals memilih Chris Lubanski, pemain luar sekolah menengah dari Pennsylvania yang mencapai 0,528, dengan pick kelima.	0
Jumlah yang lebih kecil, 8 persen, mencari keuntungan yang lebih tinggi melalui kenaikan harga.	28 persen lainnya mengutip permintaan yang lebih kuat, sementara delapan persen dimaksudkan untuk meningkatkan laba melalui kenaikan harga.	0
Hampton Township berada di timur laut Bay City dan sekitar 100 mil dari Bloomfield Township.	Hampton Township terletak beberapa kilometer timur laut Bay City, dekat ibu jari Michigan.	0
"""Kami berpikir bahwa Amerika Serikat harus mendukung kebebasan berbicara semua kelompok,"" kata Mr. White, keberatan dengan rekomendasi Mr. Olson."	Kami berpikir bahwa Amerika Serikat harus mendukung kebebasan berbicara dari semua kelompok, katanya.	0
RJR menghabiskan sekitar $ 30 juta per tahun untuk NASCAR.	NASCAR akan mendapatkan sekitar $ 75 juta per tahun dalam tunai dan konsesi promosi.	0
Banyak kaum konservatif telah dengan gigih menentang program kondom, dengan mengatakan mereka mengirim pesan yang salah dan mendorong dan memungkinkan remaja untuk berhubungan seks sebelum menikah.	Beberapa kelompok konservatif dengan gigih menentang program-program semacam itu, dengan mengatakan mereka mengirim pesan yang salah dan pada dasarnya mendorong dan memungkinkan remaja untuk berhubungan seks sebelum menikah.	1
Terri Schiavo, 39, menjalani prosedur di Tampa Bay Area Hospice di mana dia telah tinggal selama beberapa tahun, kata ayahnya, Bob Schindler.	Tabung itu dihapus pada hari Rabu dari Terri Schiavo, 39, di Tampa Bay-Aree Hospice di mana ia telah tinggal selama beberapa tahun.	1
Polisi mengatakan mereka akan melakukan tes DNA untuk mengkonfirmasi identitas pria itu.	Tes DNA akan dilakukan untuk mengkonfirmasi identitasnya.	1
Lalu Lintas Penn mengajukan reorganisasi Bab 11 pada akhir Mei.	Lalu Lintas Penn memasuki Bab 11 Reorganisasi Kebangkrutan 30 Mei.	1
Putusan juri, mencapai Rabu setelah kurang dari empat jam pertimbangan, mengikuti uji coba 2 1/2 minggu, di mana Waagner mewakili dirinya sendiri.	Keyakinan cepat mengikuti persidangan 2 1/2 minggu, di mana pria Kabupaten Venango mewakili dirinya sendiri.	1
Aktor Noah Wyle, yang telah memerankan Dr. John Carter sejak awal pertunjukan pada tahun 1994, memperluas kontraknya dengan pertunjukan selama musim 2004-2005.	Noah Wyle, yang telah memerankan Dr. John Carter sejak seri ini diluncurkan pada tahun 1994, telah menandatangani perpanjangan satu tahun untuk kesepakatannya dengan produser Warner Bros TV.	0
Investigasi oleh Inspektur Jenderal Angkatan Udara dan Departemen Pertahanan juga sedang berlangsung.	Inspektur Jenderal Angkatan Udara dan Pentagon juga sedang menyelidiki.	1
Sebelumnya Kamis, PeopleSoft secara resmi menolak tawaran yang tidak diminta dari Oracle.	Kamis pagi, dewan PeopleSoft menolak tawaran Oracle Takeover.	1
Lebih dari 60 kasus yang dicurigai telah dilaporkan di Amerika Serikat, tidak ada yang fatal.	Enam puluh lima kemungkinan kasus SAR telah diidentifikasi di Amerika Serikat, bersama dengan 255 kasus yang diduga.	0
Wanita itu merasa terancam dan pergi ke kantor hakim, kata polisi.	Wanita itu melaporkan bahwa dia merasa terancam dan memperoleh surat perintah penangkapan Stackhouse dari kantor hakim setempat.	0
Goldman memutuskan untuk meningkatkan dividen triwulanan menjadi 25 sen per saham dari 12 sen, mengutip undang-undang pajak baru-baru ini sebagai faktor utama di balik perpindahan.	Selain itu, Goldman mengangkat dividen triwulanan menjadi 25 sen per saham, naik dari 13 sen sebelumnya.	0
Medicaid adalah program asuransi kesehatan pemerintah federal dan negara bagian untuk orang miskin.	Medicaid, yang menerima dana federal dan negara bagian, adalah program asuransi kesehatan pemerintah untuk orang miskin.	1
Seorang wanita Castle County yang baru telah menjadi pasien Delaware pertama yang mengontrak virus Nil Barat tahun ini, Departemen Kesehatan negara bagian melaporkan.	Seorang pria Babel Barat yang berusia 62 tahun telah mengontrak virus West Nile, kasus manusia pertama di Suffolk County tahun ini, menurut departemen kesehatan kabupaten.	0
19 tuduhan wajah termasuk pemerasan, konspirasi, penipuan terorganisir, pencurian besar-besaran dan penjualan narkoba ilegal, semua tindak pidana berat yang membawa hukuman lima hingga 30 tahun penjara.	Para tersangka didakwa dengan pemerasan, konspirasi, penipuan terorganisir, pencurian besar-besaran dan penjualan narkoba ilegal, semua tindak pidana berat yang membawa hukuman lima hingga 30 tahun penjara.	1
Saham Boeing turun 3,5 persen menjadi ditutup pada $ 27,62 di New York Stock Exchange, sementara Lockheed merosot 1,4 persen menjadi $ 49,50.	Saham Boeing turun 95 sen, atau 3,3 persen, menjadi $ 27,67 pada pukul 3:30 malam.di New York Stock Exchange Trading.	0
Pencarian untuk para penyintas dari beberapa kapal karam sebelumnya sering harus ditinggalkan karena alasan yang sama, meninggalkan kapal dan sebagian besar penumpang mereka tidak terhitung.	Dalam beberapa kapal karam sebelumnya, pencarian yang selamat harus ditinggalkan karena alasan yang sama, meninggalkan kapal dan sebagian besar penumpang mereka tidak dihitung.	1
Senjata itu ternyata menjadi mainan Halloween.	"Ternyata ""senjata"" itu adalah bagian dari kostum Halloween."	1
Pengacara UAL James Sprayregen mengatakan kepada sidang pengadilan kemarin bahwa mereka akan mengajukan rencana bisnis baru, tetapi tidak memberikan indikasi kapan.	Pengacara kebangkrutan UAL James Sprayregen mengatakan di pengadilan sidang perusahaan akan mengajukan rencana bisnis yang diperbarui ke Dewan Stabilisasi Transportasi Udara, tetapi tidak memberikan jangka waktu.	1
Diperkirakan ada antara 400.000 dan 750.000 warga Irak yang dipekerjakan oleh perusahaan milik negara, tetapi sebagian besar bisnis tidak beroperasi, katanya.	Diperkirakan ada antara 400.000 dan 750.000 orang Irak yang dipekerjakan oleh perusahaan milik negara di Irak, tetapi sebagian besar bisnis saat ini tidak beroperasi, katanya.	1
Penyerang meledakkan bom pinggir jalan kedua hari Minggu kemudian ketika sebuah konvoi AS melakukan perjalanan di dekat Fallujah, menewaskan seorang prajurit Amerika dan melukai tiga lainnya.	Penyerang meledakkan bom pinggir jalan kedua kemarin ketika konvoi AS bepergian di Fallujah, tepat di sebelah barat Baghdad, menewaskan seorang prajurit AS dan melukai tiga lainnya.	1
Dia dan 13 lainnya ditangkap Senin setelah memblokir lalu lintas untuk mendukung pekerja universitas yang mogok.	Pada hari Jumat, 83 pendukung pemogokan ditangkap karena memblokir lalu lintas.	0
Pada pukul 11 ​​malam, Henri berpusat sekitar 70 mil barat daya St. Petersburg dan menjadi tidak teratur karena melayang ke selatan sekitar 3 mph, kata peramal.	Henri berpusat sekitar 75 mil barat daya Cedar Key dan bergerak timur-timur laut dengan kecepatan 5 mph, kata para peramal.	0
Southwest mengatakan baru-baru ini menjalankan sisa opsi untuk pengiriman sembilan Boeing 737-700 tahun depan.	Boeing mengatakan kemarin bahwa Southwest menggunakan opsi untuk membeli 15 737 untuk pengiriman tahun depan.	1
Setelah 18 bulan, Nissen menemukan bahwa Lipitor menghentikan penumpukan plak di arteri pasien.	Setelah 18 bulan, pasien atorvastatin tidak memiliki perubahan pada plak di arteri mereka.	0
"Penilaian saya adalah 95 persen dari informasi itu dapat dideklasifikasi, menjadi tidak disensor sehingga orang-orang Amerika akan tahu, ""kata Shelby tentang"" bertemu pers ""NBC."	"""Penilaian saya adalah 95 persen dari informasi itu harus dideklasifikasi, menjadi tidak disensor, sehingga orang-orang Amerika akan tahu."""	1
Mengikuti pemberitahuan ATP oleh pengacara Hewitt tentang tindakan tertunda, itu mengeluarkan pernyataan lain yang ditambahkan Hewitt ke gugatannya.	Mengikuti pemberitahuan ATP oleh pengacara Hewitt bahwa tindakan sedang menunggu, itu mengeluarkan pernyataan lain pada bulan April yang ditambahkan Hewitt ke gugatannya.	1
"""Saya sangat bangga dengan warga negara ini,"" kata Gubernur John Baldacci."	Saya sangat bangga dengan warga negara bagian ini, kata Gubernur John Baldacci, sebuah musuh kasino.	0
"Dotson, 21, mengakui kepada agen FBI bahwa ia menembak kepala Dennehy ""karena Patrick telah mencoba menembaknya,"" menurut surat perintah penangkapan yang dirilis kemarin."	"Menurut surat perintah penangkapan yang dirilis Selasa, Dotson mengakui kepada agen FBI bahwa ia menembak kepala Dennehy ""karena Patrick telah mencoba menembaknya."""	1
Jika eskalasi ini berlanjut ketika Rowling menyimpulkan kisah, mungkin ada epidemi sakit kepala Hogwarts di tahun-tahun mendatang, tulisnya.	"""Jika eskalasi ini berlanjut ketika Rowling menyimpulkan kisah, mungkin ada epidemi sakit kepala Hogwarts selama bertahun -tahun yang akan datang."""	1
Program, yang mengunduh materi pornografi ke komputer yang dirampas hanya secara singkat untuk memungkinkan pengunjung melihatnya, tidak terlihat oleh pemilik komputer.	Program, yang hanya mengunduh materi pornografi secara singkat ke komputer yang direbut, tidak terlihat oleh pemilik komputer.	1
Toll, perusahaan transportasi terbesar kedua di Australia, minggu lalu menawarkan NZ75 saham untuk Tranz Rail.	Toll minggu lalu menawarkan untuk membeli perusahaan untuk saham NZ75C, atau $ NZ158 juta.	1
Pada 6 Maret, dewan, sebagian besar dari mereka ditunjuk oleh Gubernur George Pataki, dengan suara bulat menyetujui kenaikan;Mereka diterapkan pada awal bulan ini.	Pada 6 Maret, dewan, sebagian besar anggotanya ditunjuk oleh Gubernur George Pataki, dengan suara bulat setuju untuk memaksakan kenaikan.	0
Sejak saat itu sampai biaya mencapai $ 5.300, individu akan membayar 100 persen dari tagihan.	Di atas itu, Medicare akan membayar 90 persen dari semua biaya obat.	0
Dua orang Kuwaitis dan enam warga Palestina dengan paspor Yordania adalah di antara para tersangka, kata pejabat itu.	Mereka termasuk dua Kuwaitis dan enam orang Palestina dengan paspor Yordania, dan sisanya adalah Irak dan Saudi, kata pejabat itu.	0
MailBlocks didirikan lima tahun setelah WebTV diakuisisi oleh Microsoft dengan harga $ 425 juta.	WebTV dijual ke Microsoft pada tahun 1997 seharga $ 425 juta dan hari ini disebut MSN TV.	0
Produk spesifik yang merupakan subjek dari petisi, pelat gulung aluminium seri 6000, digunakan untuk aplikasi rekayasa tujuan umum, perkakas dan die.	Di tengah-tengah petisi adalah pelat gulung aluminium seri 6000 yang digunakan untuk aplikasi rekayasa tujuan umum, perkakas dan die.	1
"""Kami akan terus berjuang dalam hukum ... melawan kelompok teroris ini dan mereka yang mendukungnya."""	"Kami akan terus berjuang, dalam hukum, melawan band teroris. """	1
Hanya sepertiga dari kereta berkecepatan tinggi di Prancis yang berjalan, kata perusahaan kereta api nasional Societe Nationale des Chemins de Fer.	Sepertiga dari kereta berkecepatan tinggi di Prancis akan berjalan, Perusahaan Kereta Api Nasional Societe Nationale des Chemins de Fer memperkirakan.	1
Alih -alih sisa-sisa, Ragusas akan mengubur botol darah Michael, yang telah ia sumbangkan ke pusat sumsum tulang.	Alih -alih jasad Ragusa, keluarganya akan mengubur botol darah yang telah ia sumbangkan ke pusat sumsum tulang.	1
"""Tapi saya mempertanyakan motif seorang presiden deskbound yang mengasumsikan pakaian seorang prajurit untuk tujuan pidato."""	"Byrd, berbicara dari lantai Senat, mengatakan dia mempertanyakan ""motif presiden deskbound yang mengasumsikan pakaian seorang pejuang untuk tujuan pidato."""	0
Tapi sekarang memiliki 600 toko lebih sedikit - sekitar 1.500 secara keseluruhan - dan pinjaman $ 2 miliar untuk bersaing dengan pedagang yang lebih besar.	Sekarang memiliki 600 toko lebih sedikit - sekitar 1.500 secara keseluruhan - dan pinjaman $ 2 miliar.	0
Dua dari enam orang yang bersaksi sebelum Kongres Rabu terlibat dalam perselisihan pahit tentang menayangkan pertandingan Yankees.	Dua dari enam orang yang bersaksi kepada Kongres hari ini terlibat dalam perselisihan pahit tentang menayangkan game Yankees.	1
Merusak obat-obatan sangat menguntungkan sehingga banyak dari mereka yang ditangkap tinggal di rumah jutaan dolar.	Merusak obat-obatan rupanya sangat menguntungkan, kata para penyelidik, bahwa banyak tersangka tinggal di rumah jutaan dolar.	1
Tautan baru antara Mohammed dan Pearl pertama kali dilaporkan dalam edisi Selasa dari Wall Street Journal.	Pengakuan AS bahwa mereka mencurigai bahwa Mohammed membunuh Pearl pertama kali dilaporkan dalam edisi jurnal kemarin.	1
Konflik selama puluhan tahun telah menewaskan lebih dari 10.000 orang di provinsi yang kaya sumber daya, kebanyakan dari mereka warga sipil.	Lebih dari 10.000 orang, kebanyakan dari mereka warga sipil, telah terbunuh dalam tiga dekade pemberontakan.	1
Di Somalia, hanya 26% wanita remaja (berusia 10-19) yang pernah mendengar tentang AIDS dan hanya 1% yang tahu bagaimana melindungi diri mereka sendiri.	Di Somalia, laporan itu mengatakan, hanya 26 persen anak perempuan yang pernah mendengar AIDS dan hanya 1 persen yang tahu bagaimana melindungi diri mereka sendiri.	1
"""Tentu saja agen FBI yang menabraknya tidak mendapat apa-apa,"" kata Mr. Connolly."	"Dan, tentu saja, agen FBI yang menabraknya tidak menerima apa pun - tidak ada tiket, tidak ada pelanggaran. """	1
Setidaknya dua lusin orang tewas dan skor terluka.	Lebih dari selusin orang terbunuh dalam serangan itu.	0
"""Anak ini benar-benar diabaikan sampai mati,"" kata Jaksa Distrik Armstrong, Scott Andreassi."	Jaksa Wilayah Distrik Armstrong Scott Andreassi mengatakan banyak foto keluarga di rumah tidak termasuk Kristen.	0
Dewan Pengatur yang didukung A.S. menunjuk kabinet yang terdiri dari 25 menteri, kebanyakan dari mereka tidak banyak diketahui, dengan mengatakan mereka mewakili kehendak Irak.	Dewan Pemerintahan yang didukung A.S. bernama Kabinet 25 Menteri pada hari Senin, kebanyakan dari mereka sedikit diketahui.	0
Kandidat presiden Demokrat Joe Lieberman menuduh Presiden Bush pada hari Rabu memimpin ekonomi baru dengan pemikiran lama, dan karena gagal menghargai inovasi di tempat kerja.	Kandidat presiden Demokrat Joe Lieberman mengkritik Presiden Bush pada hari Rabu karena ekonomi yang lamban yang membuat orang Amerika tidak bekerja.	0
