sentence1	sentence2	label	preprocessed_sentence1	preprocessed_sentence2	Jaccard_Score
Pengeluaran RD diharapkan menjadi 4,4 miliar untuk tahun ini dibandingkan dengan harapan sebelumnya sebesar 4,3 miliar.	Pengeluaran untuk penelitian dan pengembangan diharapkan menjadi 4,4 miliar untuk tahun ini dibandingkan dengan ekspektasi sebelumnya 4,3 miliar.	1	keluar rd harap jadi 44 miliar untuk tahun ini banding dengan harap belum besar 43 miliar	keluar untuk teliti dan embang harap jadi 44 miliar untuk tahun ini banding dengan ekspektas belum 43 miliar	0.6666666666666666
Beberapa kerabat dari korban serangan Australia berada di pengadilan untuk menyaksikan persidangan tetapi beberapa orang Bali menghadiri persidangan.	Beberapa kerabat korban serangan Australia duduk di barisan depan pengadilan tetapi beberapa orang Bali menghadiri persidangan.	1	beberapa kerabat dari korban serang australia ada di adil untuk saksi sidang tetapi beberapa orang bali hadir sidang	beberapa kerabat korban serang australia duduk di baris depan adil tetapi beberapa orang bali hadir sidang	0.631578947368421
Benchmark 10 tahun Catatan US10YT RR menyelipkan harga 1632 dalam mengirimkan hasilnya menjadi 4,48 persen dari 4,42 persen pada Kamis pada hari Kamis.	Hasil pada 10 tahun Treasury Note naik menjadi 4,46 dari 4,42 Kamis malam.	0	nchmark 10 tahun catat us10yt rr selip harga 1632 dalam kirim hasil jadi 448 persen dari 442 persen pada kamis pada hari kamis	hasil pada 10 tahun treasury menote naik jadi 446 dari 442 kamis malam	0.32
Biro Pertanian California tidak segera membalas telepon yang meminta komentar.	Biro Pertanian California tidak segera mendapat tanggapan resmi terhadap putusan Selasa.	1	biro tani california tidak segera balas telepon yang minta komentar	biro tani california tidak segera dapat tanggap resmi hadap putus selasa	0.3125
Penyebaran hasil obligasi perusahaan AS dibuka secara keseluruhan pada hari Selasa tetapi obligasi perusahaan tembakau melebar secara signifikan setelah putusan hukum yang merugikan di Philip Morris USA.	Penyebaran hasil obligasi korporasi A.S. sebagian besar lebih ketat di tengah kemerosotan perbendaharaan pada hari Selasa sementara obligasi perusahaan tembakau melebar secara signifikan setelah putusan hukum yang merugikan di Philip Morris USA.	1	penyebar hasil obligasi usaha as buka cara seluruh pada hari selasa tetapi obligasi usaha tembakau lebar cara signifikan sete putus hukum yang rugi di philip memorris usa	penyebar hasil obligasi korporasi as bagi besar lebih ketat di tengah merosot bendahara pada hari selasa sementara obligasi usaha tembakau lebar cara signifikan sete putus hukum yang rugi di philip memorris usa	0.6363636363636364
Paket itu termasuk kenaikan untuk penjualan kota dan pajak penghasilan.	Dia juga keberatan dengan kenaikan pajak penghasilan dan pajak pribadi dalam paket.	0	paket itu masuk nai untuk jual kota dan pajak hasil	dia juga berat dengan nai pajak hasil dan pajak pribadi dalam paket	0.3125
Pembeli dapat membeli desktop windows dan muatan resmi seharga 298 tidak termasuk pajak yang dikatakan laporan.	Pembeli sekarang dapat memilih desktop Windows dan Meadeloaded untuk 12390 Baht US298 tidak termasuk pajak yang dikatakan laporan.	1	beli dapat beli desktop windows dan muat resmi harga 298 tidak masuk pajak yang kata lapor	beli sekarang dapat pilih desktop windows dan meadeloaded untuk 12390 baht us298 tidak masuk pajak yang kata lapor	0.5
Tidak hanya ini adalah planet tertua yang juga paling jauh.	Para astronom telah menemukan planet tertua dan paling jauh yang dikenal di alam semesta.	1	tidak hanya ini adalah planet tua yang juga paling jauh	para astronom telah temu planet tua dan paling jauh yang kenal di alam semesta	0.2631578947368421
Ketika ditanya di mana senjata itu Rice mengatakan ini adalah program yang dibangun untuk penyembunyian.	Faktanya adalah ini adalah program yang dibangun untuk penyembunyian.	0	ketika dita di mana senjata itu rice kata ini adalah program yang bangun untuk penyembunyian	fakta adalah ini adalah program yang bangun untuk penyembunyi	0.35294117647058826
Mereka telah diidentifikasi oleh Kantor Penguji Medis Kabupaten Tarrant sebagai Melenas Brother Angel Melena 25 dan Narcisco del Angel Lozano 34.	Kantor Penguji Medis Kabupaten Tarrant telah mengidentifikasi penumpang yang meninggal di tempat kejadian sebagai Angel Melena 25 dan Narcisco Delangel Lozano 34.	1	mereka telah identifikasi oleh kantor uji medis kabupaten tarrant sebagai melenas brother angel lena 25 dan narcisco del angel lozano 34	kantor uji medis kabupaten tarrant telah identifikasi tumpang yang tinggal di tempat jadi sebagai angel lena 25 dan menarcisco delangel lozano 34	0.5
Inspektur PBB telah menemukan jejak uranium yang sangat diperkaya di dekat fasilitas nuklir Iran yang meningkatkan kekhawatiran bahwa negara itu mungkin memiliki program senjata nuklir rahasia.	PBB 26 Agustus Inspektur Internasional telah menemukan jejak uranium yang sangat diperkaya di fasilitas Iran menurut laporan rahasia baru yang didistribusikan hari ini.	0	inspektur pbb telah temu jejak uranium yang sangat kaya di dekat fasilitas nuklir iran yang tingkat khawatir bahwa negara itu mungkin milik program senjata nuklir rahasia	pbb 26 agustus inspektur internasional telah temu jejak uranium yang sangat kaya di fasilitas iran turut lapor rahasia baru yang distribusi hari ini	0.3939393939393939
Nelson telah menerima pelanggaran teknis dengan 246 untuk pergi pada kuartal pertama.	Nelson menatap wasit Joey Crawford selama timeout dengan 246 tersisa di kuartal pertama dan San Antonio memimpin 2616.	0	menelson telah terima pelanggar teknis dengan 246 untuk pergi pada kuartal pertama	menelson tatap wasit joey crawford lama timeout dengan 246 sisa di kuartal pertama dan san antonio pimpin 2616	0.2
Dynes akan mendapatkan 395000 per tahun kenaikan atas gaji saat ini Atkinson 361400.	Dalam posisi barunya Dynes akan mendapatkan 395.000 kenaikan yang signifikan atas gaji Atkinsons 361400.	1	dynes akan dapat 395000 per tahun nai atas gaji saat ini atkinson 361400	dalam posisi baru dynes akan dapat 395000 nai yang signifikan atas gaji atkinsons 361400	0.42105263157894735
Saham Coke menutup perdagangan Bursa Efek New York pada hari Kamis di 44,01.	Dalam perdagangan pagi di bursa saham New York, saham Cocacola turun 34 sen di 43,67.	0	saham coke tutup dagang bursa efek new york pada hari kamis di 4401	dalam dagang pagi di bursa saham new york saham cocacola turun 34 sen di 4367	0.3
Qualcomm telah menikmati bertahun -tahun menjual chip CDMA melawan sedikit atau tidak ada kompetisi.	Qualcomm telah menikmati penjualan bertahun -tahun ... melawan sedikit atau tidak ada persaingan yang dikatakan Hubach dalam pernyataannya.	1	qualcomm telah nikmat tahun tahun jual chip cdma memelaw sedikit atau tidak ada kompetisi	qualcomm telah nikmat jual tahun tahun  memelaw sedikit atau tidak ada saing yang kata hubach dalam nyata	0.5263157894736842
Prediksi berkisar dari 16 sen per saham hingga 27 sen per saham sesuai dengan panggilan pertama Thomson.	Analis Wall Street mengharapkan 22 sen per saham menurut panggilan pertama Thomson.	1	prediksi kisar dari 16 sen per saham hingga 27 sen per saham sesuai dengan panggil pertama thomson	analis wall street harap 22 sen per saham turut panggil pertama thomson	0.3
Kelas penuh 48 dipesan hingga September katanya dan Administrasi Keamanan Transportasi berencana untuk menggandakan kelasnya pada bulan Januari.	Kelas penuh masing -masing 48 dipesan hingga akhir September katanya dan agensi berencana untuk menggandakan kelasnya pada bulan Januari.	1	kelas penuh 48 dipes hingga september kata dan administrasi aman transportasi rencana untuk ganda kelas pada bulan januari	kelas penuh memasing memasing 48 dipes hingga akhir september kata dan agens rencana untuk ganda kelas pada bulan januari	0.7
Seorang hakim federal memutuskan bahwa monumen itu melanggar hukum dan memerintahkannya dihapus.	Pengadilan federal telah memutuskan bahwa monumen itu melanggar larangan konstitusional terhadap agama yang mapan negara.	0	orang hakim federal putus bahwa monumen itu langgar hukum dan perintah hapus	adil federal telah putus bahwa monumen itu langgar larang konstitusional hadap agama yang mapan negara	0.2857142857142857
Saham yang berdaulat kehilangan 74 sen atau 4,5 hingga 15,68.	Saham Sovereign ditutup di New York Stock Exchange di 15,68 turun 74 sen atau 4,5 persen.	1	saham yang daulat hilang 74 sen atau 45 hingga 1568	saham sovereign tutup di new york stock exchange di 1568 turun 74 sen atau 45 persen	0.3157894736842105
Rekomendasi lain termasuk penasihat khusus tentang lautan di Gedung Putih Penciptaan Dewan Ekosistem Samudra Regional dan sistem nasional untuk melindungi cadangan laut.	Rekomendasi lain termasuk penciptaan dewan ekosistem laut regional dan sistem nasional untuk sepenuhnya melindungi cadangan laut.	1	rekomendasi lain masuk nasihat khusus tentang laut di gedung putih cipta dewan ekosistem samudra regional dan sistem nasional untuk lindung cadang laut	rekomendasi lain masuk cipta dewan ekosistem laut regional dan sistem nasional untuk sepenuh lindung cadang laut	0.6363636363636364
Kami akan bekerja dengan dewan untuk memastikan transisi yang lancar.	Dia mengatakan regulator federal akan bekerja dengan perusahaan untuk memastikan transisi yang lancar.	1	kami akan kerja dengan dewan untuk pasti transisi yang lancar	dia kata regulator federal akan kerja dengan usaha untuk pasti transisi yang lancar	0.5333333333333333
Selama kuartal kedua fiskal, Cisco memperoleh 991 juta atau 14 sen per saham dari penjualan 4,7 miliar.	Cisco melaporkan pendapatan 987 juta atau 14 sen per saham dengan pendapatan 4,62 miliar untuk kuartal yang berakhir pada bulan April.	1	lama kuartal dua fiskal cisco oleh 991 juta atau 14 sen per saham dari jual 47 miliar	cisco lapor dapat 987 juta atau 14 sen per saham dengan dapat 462 miliar untuk kuartal yang akhir pada bulan april	0.32142857142857145
Sidang pengadilan banding datang pada waktu yang sensitif untuk Microsoft.	Pengadilan banding umumnya terbukti merupakan tempat yang menguntungkan bagi Microsoft.	0	sidang adil banding datang pada waktu yang sensitif untuk memicrosoft	adil banding umum bukti rupa tempat yang untung bagi memicrosoft	0.25
Sisa -sisa tiga imigran ilegal ditemukan Selasa di sebuah mobil kereta api yang terik setelah rekan -rekan imigran melarikan diri dan meninggalkan teman -teman mereka yang lemah.	Tiga imigran tidak berdokumen ditemukan tewas di dalam mobil hopper kereta api Selasa dua hari setelah rekan -rekan imigran lolos dari mobil yang terik dan meninggalkan teman -teman mereka yang lemah.	1	sisa sisa tiga imigran ilegal temu selasa di buah mobil kereta api yang terik sete rekan rekan imigran lari diri dan tinggal teman teman mereka yang lemah	tiga imigran tidak dokumen temu tewas di dalam mobil hopper kereta api selasa dua hari sete rekan rekan imigran lolos dari mobil yang terik dan tinggal teman teman mereka yang lemah	0.5483870967741935
Terengah -engah dapat didengar di ruang sidang ketika foto itu ditampilkan.	Terengah -engah dapat didengar karena foto itu diproyeksikan ke layar.	1	engah engah dapat dengar di ruang sidang ketika foto itu tampil	engah engah dapat dengar karena foto itu proyeksi ke layar	0.35714285714285715
Bulan lalu mempersempit kisaran menjadi antara 7,6 miliar dan 7,8 miliar.	Bulan lalu Intel menaikkan panduan pendapatannya untuk kuartal tersebut menjadi antara 7,6 miliar dan 7,8 miliar.	1	bulan lalu sempit kisar jadi antara 76 miliar dan 78 miliar	bulan lalu intel naik pandu dapat untuk kuartal sebut jadi antara 76 miliar dan 78 miliar	0.47058823529411764
Sir Wilfred Thesiger Traveler Writer dan salah satu penjelajah soliter terakhir dari sebuah planet yang menyusut telah meninggal pada usia 93.	Sir Wilfred Thesiger Writer Explorer dan Chronicler of the Worlds menghilang cara hidup telah meninggal pada usia 93.	1	sir wilfred thesiger traveler writer dan salah satu jelajah soliter akhir dari buah planet yang susut telah tinggal pada usia 93	sir wilfred thesiger writer explorer dan chronicler of the worlds hilang cara hidup telah tinggal pada usia 93	0.3448275862068966
ARIFIN telah mengungkapkan kepada I.S.D.Bahwa dia terlibat dengan sekelompok orang yang serupa dalam perencanaan serangan teroris terhadap target tertentu di Thailand pernyataan itu.	Arifin telah diungkapkan...Bahwa dia terlibat dengan sekelompok individu yang serupa dalam perencanaan serangan teroris terhadap target tertentu di Thailand.	1	arifin telah ungkap kepada isdbahwa dia libat dengan kelompok orang yang rupa dalam rencana serang teroris hadap target tentu di thailand nyata itu	arifin telah ungkapkanbahwa dia libat dengan kelompok individu yang rupa dalam rencana serang teroris hadap target tentu di thailand	0.68
Amandemen oleh Rep. Ellen Tauscher dari California untuk membuat komite khusus untuk menyelidiki kegagalan intelijen Irak ditolak dengan alasan prosedural.	Usulannya untuk membuat komite khusus untuk menyelidiki kegagalan intelijen Irak ditolak dengan alasan prosedural.	1	amandemen oleh rep ellen tauscher dari california untuk buat komite khusus untuk selidik gagal intelijen irak tolak dengan alas prosedural	usul untuk buat komite khusus untuk selidik gagal intelijen irak tolak dengan alas prosedural	0.6
Intel memperbarui investor di pertengahan kuartal ini dan mengatakan bisnis berjalan persis seperti yang direncanakan.	Intel mengatakan di tengah kuartal yang berakhir pada bulan Juni bahwa bisnis persis seperti yang diharapkan.	1	intel baru investor di tengah kuartal ini dan kata bisnis jalan persis seperti yang rencana	intel kata di tengah kuartal yang akhir pada bulan juni bahwa bisnis persis seperti yang harap	0.42857142857142855
Putusan NAFTA menegaskan bahwa produsen Kanada membuang kayu ke pasar AS Rusty Wood Chairman of Coalition mengatakan dalam rilisnya.	Putusan NAFTA menegaskan bahwa produsen Kanada membuang kayu ke pasar A.S. mengatakan ketua kayu yang berkarat dari koalisi untuk impor kayu yang adil.	1	putus nafta tegas bahwa produsen kanada buang kayu ke pasar as rusty wood chairm of coalition kata dalam rilis	putus nafta tegas bahwa produsen kanada buang kayu ke pasar as kata ketua kayu yang karat dari koalisi untuk impor kayu yang adil	0.4444444444444444
Tidak ada data untuk menunjukkan bahwa situasi dengan stasiun perbaikan menimbulkan masalah keamanan.	Namun juru bicara FAA Kathleen Bergen mengatakan tidak ada data yang menunjukkan bahwa situasi tersebut menimbulkan masalah keselamatan.	1	tidak ada data untuk tunjuk bahwa situasi dengan stasiun bai timbul masalah aman	namun juru bicara faa kathleen gen kata tidak ada data yang tunjuk bahwa situasi sebut timbul masalah selamat	0.34782608695652173
Dokter telah menyarankan bahwa bocah itu mendapatkan kemoterapi tetapi Daren dan Barbara Jensen telah menolak takut perawatan itu akan menghambat pertumbuhan Parkers dan membuatnya steril.	Daren dan Barbara Jensen menolak untuk mengindahkan rekomendasi dokter tentang kemoterapi yang takut perawatan akan menghambat pertumbuhan Parkers dan membuatnya steril.	1	dokter telah saran bahwa bocah itu dapat kemoterapi tetapi daren dan barbara jensen telah tolak takut awat itu akan hambat tumbuh parkers dan buat steril	daren dan barbara jensen tolak untuk indah rekomendasi dokter tentang kemoterapi yang takut awat akan hambat tumbuh parkers dan buat steril	0.5555555555555556
Anggota Dewan IAAF Jose Maria Odriozola mengatakan Drummond harus dikeluarkan dari kejuaraan.	Saya telah mengusulkan kepada Dewan IAAF bahwa Drummond dikecualikan dari Kejuaraan.	1	anggota dewan iaaf jose maria odriozola kata drummond harus keluar dari juara	saya telah usul kepada dewan iaaf bahwa drummond kecuali dari juara	0.2777777777777778
Gabungan perusahaan akan memiliki sekitar 2,8 miliar pendapatan tahunan 13000 karyawan dan lebih dari 11000 pelanggan di 150 negara.	Kesepakatan itu menciptakan perusahaan dengan pendapatan tahunan sekitar 2,8 miliar dengan 13000 karyawan dan 11000 pelanggan.	0	gabung usaha akan milik sekitar 28 miliar dapat tahun 13000 karyawan dan lebih dari 11000 pelangg di 150 negara	sepakat itu cipta usaha dengan dapat tahun sekitar 28 miliar dengan 13000 karyawan dan 11000 pelangg	0.4782608695652174
Sebagai seorang remaja ia menikam seorang anak lelaki berusia 6 tahun yang hampir membunuhnya tanpa alasan yang jelas.	Dia juga mengatakan kepada para penyelidik bahwa ketika dia berada di tengahnya, dia menikam seorang anak laki -laki berusia 6 tahun tanpa alasan yang jelas.	1	sebagai orang remaja ia menikam orang anak lelaki usia 6 tahun yang hampir bunuh tanpa alas yang jelas	dia juga kata kepada para penyelidik bahwa ketika dia ada di tengah dia menikam orang anak laki laki usia 6 tahun tanpa alas yang jelas	0.3333333333333333
Bagi saya Imbroglio Lewinsky tampak seperti skandal ganas lain yang diproduksi oleh lawan politik menurut ekstrak yang bocor kemarin.	Bagi saya Imbroglio Lewinsky sepertinya hanya skandal ganas lainnya yang diproduksi oleh lawan politik.	1	bagi saya imbroglio lewinsky tampak seperti skandal ganas lain yang produksi oleh lawan politik turut ekstrak yang bocor kemarin	bagi saya imbroglio lewinsky seperti hanya skandal ganas lain yang produksi oleh lawan politik	0.6842105263157895
Analis Departemen Tenaga Kerja mengira statistik penggajian dari survei bisnis memberikan gambaran ekonomi yang lebih akurat karena angka survei didasarkan pada sampel yang lebih besar.	Para analis mengatakan mereka percaya statistik penggajian memberikan gambaran ekonomi yang lebih akurat karena mereka didasarkan pada sampel yang lebih besar.	1	analis departemen tenaga kerja ira statistik gaji dari survei bisnis beri gambar ekonomi yang lebih akurat karena angka survei dasar pada sampel yang lebih besar	para analis kata mereka percaya statistik gaji beri gambar ekonomi yang lebih akurat karena mereka dasar pada sampel yang lebih besar	0.5384615384615384
Hanya 66 tahun Brooks yang terbunuh pada hari Senin 11 Agustus 2003 dalam kecelakaan mobil di asalnya Minnesota.	Ketika Brooks terbunuh dalam kecelakaan mobil Senin di Minnesota Taylor kehilangan seorang teman baik.	0	hanya 66 tahun brooks yang bunuh pada hari senin 11 agustus 2003 dalam celaka mobil di asal meminnesota	ketika brooks bunuh dalam celaka mobil senin di meminnesota taylor hilang orang teman baik	0.3333333333333333
Prince menggantikan Sanford Sandy Weill yang akan tetap menjadi ketua Citigroups.	Pangeran yang mengepalai Citigroups Global Corporate and Investment Bank menggantikan Sanford Weill sebagai CEO.	0	prince ganti sanford sandy weill yang akan tetap jadi ketua citigroups	pangeran yang kepala citigroups global corporate and investment bank ganti sanford weill sebagai ceo	0.25
Gilead memiliki pendapatan 73,1 juta atau 33 sen per saham dibandingkan dengan 20,8 juta atau 10 sen pada kuartal tahun ke depan.	Laba triwulanan naik menjadi 73,1 juta atau 33 sen per saham dari 20,8 juta atau 10 sen setahun sebelumnya kata perusahaan itu.	1	gilead milik dapat 731 juta atau 33 sen per saham banding dengan 208 juta atau 10 sen pada kuartal tahun ke depan	laba triwulan naik jadi 731 juta atau 33 sen per saham dari 208 juta atau 10 sen tahun belum kata usaha itu	0.35714285714285715
Mohcine Douali yang tinggal di pusat Algiers mengatakan itu sangat mengejutkan.	Itu sangat mengejutkan, kata Mohcine Douali yang tinggal di Aljir Tengah.	1	mohcine douali yang tinggal di pusat algiers kata itu sangat kejut	itu sangat kejut kata memohcine doual yang tinggal di aljir tengah	0.4666666666666667
Tetapi Amandemen Pertama tidak melindungi Hakim Penipuan Ruth Bader Ginsburg menulis untuk pengadilan.	Amandemen pertama tidak melindungi keadilan penipuan Ruth Bader Ginsburg menulis untuk pengadilan di Madigan v. Telemarketing Associates No. 011806.	0	tetapi amandemen pertama tidak lindung hakim tipu ruth badar ginsburg tulis untuk adil	amandemen pertama tidak lindung adil tipu ruth badar ginsburg tulis untuk adil di madigan v telemarketing associates no 011806	0.5789473684210527
Apakah itu berhasil pada waktu yang lama bahwa saya dapat berbaris dengan keempatnya ... lihat apa yang terjadi, dia berkata.	Apakah itu bekerja dengan waktu yang lama dengan keempatnya saya tidak tahu tetapi kita akan melihat apa yang terjadi.	1	apakah itu hasil pada waktu yang lama bahwa saya dapat baris dengan empat  lihat apa yang jadi dia kata	apakah itu kerja dengan waktu yang lama dengan empat saya tidak tahu tetapi kita akan lihat apa yang jadi	0.4583333333333333
Kekuatan permintaan untuk kredit meningkatkan bahaya yang terkait dengan menunda kenaikan tarif yang disebut dengan alasan ekonomi makro umum Mr MacFarlane mengatakan.	Kekuatan permintaan untuk kredit meningkatkan bahaya yang terkait dengan menunda pengetatan kebijakan yang diminta dengan alasan ekonomi makro umum.	1	kuat minta untuk kredit tingkat bahaya yang kait dengan tunda nai tarif yang sebut dengan alas ekonomi makro umum mr macfarlane kata	kuat minta untuk kredit tingkat bahaya yang kait dengan tunda ketat bija yang minta dengan alas ekonomi makro umum	0.6363636363636364
Tetapi sementara persidangan Perdana Menteri menghakimi penghentian kodenya dalam kasus yang sama tidak dilindungi.	Sementara dia sekarang terhindar bahwa ancaman kodenya dalam kasus yang sama tidak dilindungi.	1	tetapi sementara sidang perdana menteri hakim henti kode dalam kasus yang sama tidak lindung	sementara dia sekarang hindar bahwa ancam kode dalam kasus yang sama tidak lindung	0.42105263157894735
Manajer Cubs Dusty Baker melihat sluggernya berjuang.	Malam ini dia adalah manajer penangkap Cubs yang ofensif Dusty Baker.	0	manajer cubs dusty bakar lihat sluggernya juang	malam ini dia adalah manajer tangkap cubs yang ofensif dusty bakar	0.2857142857142857
Sejak diluncurkan, layanan Sitefinder telah mendapat kritik yang semakin meningkat dari pengguna dan analis yang mengatakan bahwa Verisign telah melampaui otoritasnya.	Sejak diluncurkan Senin, Layanan Sitefinder telah menarik kritik luas dari pengguna Internet yang mengeluh bahwa Verisign telah melampaui otoritasnya.	1	sejak luncur layan sitefinder telah dapat kritik yang semakin tingkat dari guna dan analis yang kata bahwa verisign telah lampau otoritas	sejak luncur senin layan sitefinder telah tarik kritik luas dari guna internat yang keluh bahwa verisign telah lampau otoritas	0.5416666666666666
Chevrolet Tahoe 1996 -nya ditemukan ditinggalkan di tempat parkir Virginia Beach Va. 25 Juni.	Kendaraan utilitas olahraga ditemukan 25 Juni ditinggalkan tanpa plat nomor di Virginia Beach VA.	1	chevrolet tahoe 1996 nya temu tinggal di tempat parkir virginia beach va 25 juni	kendara utilitas olahraga temu 25 juni tinggal tanpa plat nomor di virginia beach va	0.4
Tanpa komentar, pengadilan menolak untuk mendengar ketua Hakim Agung Alabama Roy Moores yang ditangguhkan.	Kekalahan bagi Ketua Hakim Agung Alabama yang ditangguhkan Roy Moore diharapkan.	0	tanpa komentar adil tolak untuk dengar ketua hakim agung alabama roy memoores yang tangguh	kalah bagi ketua hakim agung alabama yang tangguh roy memoore harap	0.3888888888888889
Saya memiliki satu lubang yang buruk yang membuat saya keluar dari pertengkaran untuk memenangkan Woods.	Saya memiliki satu lubang yang buruk yang membuat saya keluar dari pertengkaran Woods mengatakan merujuk pada 42 -nya di sembilan depan Sabtu.	0	saya milik satu lubang yang buruk yang buat saya keluar dari tengkar untuk menang woods	saya milik satu lubang yang buruk yang buat saya keluar dari tengkar woods kata rujuk pada 42 nya di sembilan depan sabtu	0.5
Mantan kepala keuangan Franklyn M. Bergonzi mengaku bersalah atas satu tuduhan konspirasi pada 5 Juni dan setuju untuk bekerja sama dengan jaksa penuntut.	Pekan lalu mantan kepala keuangan Franklyn Bergonzi mengaku bersalah atas satu tuduhan konspirasi dan setuju untuk bekerja sama dengan penyelidikan pemerintah.	1	mantan kepala uang franklyn m gonz memenga salah atas satu tuduh konspirasi pada 5 juni dan tuju untuk kerja sama dengan jaksa tuntut	pekan lalu mantan kepala uang franklyn gonz memenga salah atas satu tuduh konspirasi dan tuju untuk kerja sama dengan penyelidi perin	0.68
Lebah Modesto dan NBC diberitahu, panggilan mereka telah dicegat Goold.	Wartawan bukan satu -satunya orang yang diberi tahu bahwa panggilan telepon mereka telah dicegat.	0	lebah memodesto dan nbc beritahu panggil mereka telah cegat goold	wartawan bukan satu satu orang yang beri tahu bahwa panggil telepon mereka telah cegat	0.21052631578947367
Pandangan saya adalah teroris Alqaeda ini dan saya percaya itu Alqaeda lebih suka memiliki banyak acara seperti itu.	Pandangan saya adalah bahwa teroris Al Qaeda ini dan saya percaya itu adalah Al Qaeda lebih suka memiliki banyak acara seperti itu.	1	pandang saya adalah teroris alqaeda ini dan saya percaya itu alqaeda lebih suka milik banyak acara seperti itu	pandang saya adalah bahwa teroris al qaeda ini dan saya percaya itu adalah al qaeda lebih suka milik banyak acara seperti itu	0.7777777777777778
Steverson mengatakan Williams dikenal sebagai rasis yang tidak menyukai orang kulit hitam.	Steverson mengatakan Williams yang berkulit putih adalah seorang rasis.	0	steverson kata williams kenal sebagai rasis yang tidak suka orang kulit hitam	steverson kata williams yang kulit putih adalah orang rasis	0.5
Polisi Irak melepaskan tembakan di pusat kota Baghdad hari ini setelah para demonstran menyerbu sebuah kantor polisi yang menuntut mereka diberikan pekerjaan yang mereka klaim telah membayar suap.	Polisi Irak melepaskan tembakan di pusat kota Baghdad pada hari Rabu setelah para demonstran menuntut pekerjaan menyerbu kantor polisi dan melemparkan batu ke arah polisi petugas.	0	polisi irak lepas temba di pusat kota baghdad hari ini sete para demonstran serbu buah kantor polisi yang tuntut mereka beri pekerja yang mereka klaim telah bayar suap	polisi irak lepas temba di pusat kota baghdad pada hari rabu sete para demonstran tuntut pekerja serbu kantor polisi dan lempar batu ke arah polisi petugas	0.48484848484848486
Keputusan pengadilan 1992 menegaskan kembali temuan dasar ROE yang melindungi pilihan aborsi tetapi mengurangi standar perlindungan yang dijamin untuk wanita oleh ROE.	Dalam kasus tahun 1992, Mahkamah Agung menegaskan kembali temuan dasar ROE yang melindungi pilihan aborsi tetapi mengurangi standar perlindungan yang dijamin untuk wanita oleh ROE.	1	putus adil 1992 tegas kembali temu dasar roe yang lindung pilih aborsi tetapi kurang standar lindung yang jamin untuk wanita oleh roe	dalam kasus tahun 1992 mahkamah agung tegas kembali temu dasar roe yang lindung pilih aborsi tetapi kurang standar lindung yang jamin untuk wanita oleh roe	0.7083333333333334
Laba kuartal terbaru adalah satu sen di atas perkiraan rata -rata seperti yang disusun oleh Thomson First Call.	Penghasilan dengan satu sen estimasi konsensus analis yang disurvei oleh Thomson First Call.	1	laba kuartal baru adalah satu sen di atas kira rata rata seperti yang susun oleh thomson first call	hasil dengan satu sen estimasi konsensus analis yang survei oleh thomson first call	0.30434782608695654
Lebih dari 60 persen karyawan Companys 1000 tewas dalam serangan itu.	Lebih dari 60 persen dari 1.000 karyawannya pada saat itu terbunuh.	1	lebih dari 60 persen karyawan companys 1000 tewas dalam serang itu	lebih dari 60 persen dari 1000 karyawan pada saat itu bunuh	0.5
Hanya dua penawar dari enam yang menyatakan minatnya pada taipan minyak pai Marvin Davis dan pewaris Seagram Edgar Bronfman Jr.	Hanya dua penawar sejauh ini menyatakan minat untuk membeli semua aset Davis dan Bronfman.	1	hanya dua tawar dari enam yang memenyata minat pada taipan minyak pai marvin davis dan waris agram edgar bronfm jr	hanya dua tawar jauh ini memenyata minat untuk beli semua aset davis dan bronfm	0.3076923076923077
Bush juga mengatakan dia berencana untuk bertemu dengan para ilmuwan dan pakar hukum dan tidak akan membuat tekad pada RUU tersebut selama beberapa minggu lagi.	Bush mengatakan dia berencana untuk bertemu dengan para ilmuwan dan pakar hukum dan tidak akan memutuskan nasib tagihan selama beberapa minggu lagi.	1	bush juga kata dia rencana untuk berte dengan para ilmuwan dan pakar hukum dan tidak akan buat tekad pada ruu sebut lama beberapa minggu lagi	bush kata dia rencana untuk berte dengan para ilmuwan dan pakar hukum dan tidak akan putus nasib tagih lama beberapa minggu lagi	0.6666666666666666
Penjualan anuitas variabel adalah 4,2 miliar 82 persen lebih tinggi dari tahun lalu.	Penjualan anuitas variabel melonjak 82 persen menjadi 4,2 miliar.	0	jual anuitas variabel adalah 42 miliar 82 persen lebih tinggi dari tahun lalu	jual anuitas variabel lonjak 82 persen jadi 42 miliar	0.4666666666666667
Tetapi pejabat administrasi AS bergerak untuk membicarakan dampak salju pada mata uang yang mengatakan komentarnya tidak mencerminkan kebijakan Washingtons dan hanyalah pengamatan tentang ekonomi.	Pejabat administrasi AS mengatakan komentar tingkat salju tidak mencerminkan kebijakan Washington dan hanyalah pengamatan tentang ekonomi.	0	tetapi pejabat administrasi as gerak untuk bicara dampak salju pada mata uang yang kata komentar tidak cermin bija washingtons dan hanya amat tentang ekonomi	pejabat administrasi as kata komentar tingkat salju tidak cermin bija washington dan hanya amat tentang ekonomi	0.5384615384615384
